1.098161e+05,-2.048640e+04,1
3.483584e+04,5.057473e+03,1
1.110092e+05,-4.805998e+04,1
1.132983e+05,-4.902782e+04,1
3.261539e+04,4.551835e+04,1
9.132918e+04,1.487621e+04,1
3.196022e+04,3.306392e+03,-1
1.634934e+05,-7.062029e+04,-1
-1.941911e+05,-1.890559e+04,-1
